semantics_id,sentence_id,hanji,lomaji,mandarin
21732,63155,"""阮阿媽從阿爸佮阿叔做囡仔的時陣就足疼𪜶，這馬嘛真惜阮兄妹仔佮阮叔伯兄弟，莫怪人講：「惜花連盆，疼囝連孫。」""","""Guán a-má tsîng a-pah kah a-tsik tsò gín-á ê sî-tsūn tō tsiok thiànn--in, tsit-má mā tsin sioh guán hiann-muē-á kah guán tsik-peh-hiann-tī, bo̍k-kuài lâng kóng, “Sioh hue liân phûn, thiànn kiánn liân sun.”""","""我的奶奶從爸爸和叔叔在孩提時就很疼愛他們，現在也很疼惜我們兄妹和我的堂兄弟，難怪俗話說：「愛屋及烏。」"""
21733,63031,"""教囝除了處罰，嘛愛予𪜶知影是佗位毋著，愛按怎改進，若干焦拍干焦罵，頭先會驚，久來就像人講的「捷罵袂聽，捷拍袂疼」，愈來愈不受教。""","""Kà kiánn tû-liáu tshú-hua̍t, mā ài hōo in tsai-iánn sī tó-uī m̄-tio̍h, ài án-tsuánn kái-tsìn, nā kan-na phah kan-na mē, thâu-sing ē kiann, kú--lâi tō tshiūnn lâng kóng--ê “tsia̍p mē bē thiann, tsia̍p phah bē thiànn”, jú lâi jú put-siū-kàu.""","""管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。"""
21734,63156,"""阿爸常在共小妹講「掃地掃壁角，洗面洗耳空」，做工課毋通含糊，毋通用準的就予過。""","""A-pah tshiâng-tsāi kā sió-muē kóng “sàu-tè sàu piah-kak, sé-bīn sé hīnn-khang”, tsò khang-khuè m̄-thang hâm-hôo, m̄-thang iōng tsún--ê tō hōo kuè.""","""爸爸常常提醒小妹說「掃地要注意牆角清潔，洗臉也要洗耳朵周圍」，做事情不能馬虎，不要將就應付了事。"""
21735,63157,"""糞埽車來矣，阿母叫明仔去摒糞埽，伊煞講伊咧寫功課，阿母氣甲那逐糞埽車那唸：「教豬教狗，不如家己走。」""","""Pùn-sò-tshia lâi--ah, a-bú kiò Bîng--á khì piànn pùn-sò, i suah kóng i teh siá kong-khò, a-bú khì kah ná jiok pùn-sò-tshia ná liām, “Kà ti kà káu, put-jû ka-kī tsáu.”""","""垃圾車來了，媽媽叫阿明去倒垃圾，他卻說他在寫功課，媽媽氣得一邊追垃圾車一邊唸：「支使豬支使狗，不如自己跑。」"""
21736,63158,"""俗語講：「欲好額等後世，欲做官學做戲。」人猶是實實在在較好。""","""Sio̍k-gí kóng, “Beh hó-gia̍h tán āu-sì, beh tsò-kuann o̍h tsò-hì.” Lâng iáu-sī si̍t-si̍t-tsāi-tsāi khah hó.""","""俗語說：「想富有等下輩子，想當官就去學做戲。」人還是要腳踏實地，實實在在比較好。"""
21736,63159,"""阿明共退休金攏提去炒股票，想欲一睏仔就好額，到尾煞倒了錢，莫怪俗語講：「欲好額等後世，欲做官學做戲」。""","""A-bîng kā thè-hiu-kim lóng the̍h-khì tshá-kóo-phiò, siūnn-beh tsi̍t-khùn-á tō hó-gia̍h, kàu-bué suah tò liáu-tsînn, bo̍k-kuài sio̍k-gí kóng, “Beh hó-gia̍h tán āu-sì, beh tsò-kuann o̍h tsò-hì”.""","""阿明把退休金都拿去炒股票，想要一下子就變富有，最後卻反而賠錢，難怪俗語說：「人要腳踏實地，勿好高騖遠」。"""
21737,63279,"""俗語講：「清明無轉厝，無祖；過年無轉厝，無某。」就算你這陣佇外位稅的厝離爸母的厝不止仔遠，過年過節嘛愛轉去。""","""Sio̍k-gí kóng, “Tshing-bîng bô tńg tshù, bô tsóo; kuè-nî bô tńg tshù, bô bóo.” Tō-sǹg lí tsit-tsūn tī guā-uī suè ê tshù lī pē-bú ê tshù put-tsí-á hn̄g, kuè-nî-kuè-tseh mā ài tńg--khì.""","""俗諺說：「清明節不回家祭祖掃墓，會背負背祖忘本之名；而過年不回家的出外人，可能是無家庭觀念或是沒妻小的人。」就算你現在在外頭租的屋子離父母家很遠，逢年過節都得回去。"""
21738,62947,"""人講：「牽尪姨，順話尾。」𪜶會照咱想欲知的代誌來應話，參考就好，毋通傷過相信。""","""Lâng kóng, “Khan ang-î, sūn uē-bué.” In ē tsiàu lán siūnn-beh tsai ê tāi-tsì lâi ìn-uē, tsham-khó tō hó, m̄-thang siunn kuè siong-sìn.""","""人家說：「靈媒答問，會順人心意說話。」他們會順著我們想知道的事情來答話，參考就好，不要過於相信。"""
21738,62948,"""咱若去算命，有的相命仙的就會「牽尪姨，順話尾」，予咱叫是伊算了足準的。""","""Lán nā khì sǹg-miā, ū ê siòng-miā-sian--ê tō ē “khan ang-î, sūn uē-bué”, hōo lán kiò-sī i sǹg liáu tsiok tsún--ê.""","""如果我們去算命，有的算命先生就如「靈媒答問，會順人心意說話」，讓我們以為他算得很準。"""
21738,62949,"""業務員佮客戶相交陪，愛有「牽尪姨，順話尾」的本事，予客戶感覺你足了解伊、關心伊，伊就會信任你。""","""Gia̍p-bū-uân kah kheh-hōo sio-kau-puê, ài ū “khan ang-î, sūn uē-bué” ê pún-sū, hōo kheh-hōo kám-kak lí tsiok liáu-kái--i, kuan-sim--i, i tō ē sìn-jīm--lí.""","""業務員和客戶往來，要有「靈媒答問，會順人心意說話」的本事，讓客戶覺得你很了解他、關心他，他就會信任你。"""
21739,63160,"""喙齒若有蛀空愛緊予醫生坉起來，若無，到尾仔愛抽神經就真正是「細空毋補，大空叫苦」。""","""Tshuì-khí nā ū tsiù-khang ài kín hōo i-sing thūn--khí-lâi, nā-bô, kàu bué--á ài thiu sîn-king tō tsin-tsiànn sī “sè khang m̄ póo, tuā khang kiò-khóo”.""","""牙齒要是蛀了就要趕緊找醫生填補，要不然，到最後必須做根管治療就真的是「小洞不補，大洞叫苦」。"""
22202,63161,"""咱做代誌拄頭仔若有發見毋著，就愛佇猶未造成重大傷害進前趕緊修正，才袂「細空毋補，大空叫苦」。""","""Lán tsò tāi-tsì  tú-thâu-á nā ū huat-kiàn m̄-tio̍h, tō ài tī iáu-buē tsō-sîng tiōng-tāi siong-hāi tsìn-tsîng kuánn-kín siu-tsìng, tsiah bē “sè khang m̄ póo, tuā khang kiò-khóo”.""","""我們做事情如在一開始有發現小問題，就要在未發生重大傷害之前及時修正，才不會「造成難以彌補的遺憾」。"""
21740,63162,"""囡仔自細漢著愛好好仔共教示，若無「細漢偷挽匏，大漢偷牽牛」，聽候伊大漢犯嚴重的錯誤才欲來教，就已經袂赴矣。""","""Gín-á tsū sè-hàn tio̍h-ài hó-hó-á kā kà-sī, nā-bô “sè-hàn thau bán pû, tuā-hàn thau khan gû”, thìng-hāu i tuā-hàn huān giâm-tiōng ê tshò-gōo tsiah beh lâi kà, tō í-king bē-hù--ah.""","""小孩子從小就要好好地教育他，要不然「小時候偷摘匏瓜，長大偷牽牛隻」，等到他長大犯了嚴重錯誤再來教育他，就為時已晚了。"""
21741,62749,"""爸母為囝是自然天性，莫怪人講：「細漢煩惱伊袂大，大漢煩惱伊未娶。」毋過序細早慢愛為𪜶家己的人生負責，做人序大愛學會曉放手。""","""Pē-bú uī kiánn sī tsū-jiân thian-sìng, bo̍k-kuài lâng kóng, “Sè-hàn huân-ló i bē tuā, tuā-hàn huân-ló i buē tshuā.” M̄-koh sī-sè tsá-bān ài uī in ka-kī ê jîn-sing hū-tsik, tsò lâng sī-tuā ài o̍h ē-hiáu pàng-tshiú.""","""父母為小孩著想是自然天性，難怪人家說：「小時候煩惱他長不大，長大了煩惱他不結婚」，不過孩子早晚要為他們自己的人生負責，為人父母也要學會放手。"""
21742,62950,"""伊自細漢讀冊就受著親情幫贊，想袂到佇美國畢業了後，連親情過身嘛毋轉來，人講「船過水無痕」，伊實在真無惜情。""","""I tsū sè-hàn tha̍k-tsheh tō siū-tio̍h tshin-tsiânn pang-tsān, siūnn-bē-kàu tī Bí-kok pit-gia̍p liáu-āu, liân tshin-tsiânn kuè-sin mā m̄ tńg--lâi, lâng kóng “tsûn kuè tsuí bô hûn”, i si̍t-tsāi tsin bô sioh-tsîng.""","""他從小讀書就受到親戚的贊助，想不到在美國畢業之後，就連親戚過世也不肯回來，人家說「船過水無痕」，他真是很不珍惜親情。"""
21742,62951,"""這條溪逐年都駐死幾若个人，政府規定遮袂使耍水，毋過攏無人咧插，隔無幾冬，代誌就「船過水無痕」，耍水的人猶原插插插。""","""Tsit tiâu khe ta̍k-nî to tū-sí kuí-nā ê lâng, tsìng-hú kui-tīng tsia bē-sái sńg tsuí, m̄-koh lóng bô lâng teh tshap, keh bô kuí tang, tāi-tsì tō “tsûn kuè tsuí bô hûn”, sńg tsuí ê lâng iu-guân tshah-tshah-tshah.""","""這條溪每年都溺死好幾個人，政府規定這裡不能戲水，不過都沒人理會，過沒幾年，事情就「船過水無痕」，戲水的人仍然滿坑滿谷。"""
21743,63280,"""無要緊啦，這間公司考無牢，咱來去別間考看覓咧，人講：「這溪無魚，別溪釣。」""","""Bô iàu-kín--lah, tsit king kong-si khó bô tiâu, lán lâi-khì pa̍t king khó khuànn-māi--leh, lâng kóng, “tsit khe bô hî, pa̍t khe tiò.”""","""沒關係啦，這家公司沒考上，我們到別家考考看，人家說：「山不轉，路轉。」"""
21744,63163,"""伊這个人恬恬仔毋過真奸巧，聽講心肝閣不止仔惡毒，俗語講：「陰鴆陰鴆，咬人三寸深。」你若誠實欲招伊合股做生理，千萬著愛細膩呢！""","""I tsit ê lâng tiām-tiām--á m̄-koh tsin kan-khiáu, thiann-kóng sim-kuann koh put-tsí-á ok-to̍k, sio̍k-gí kóng, “Im-thim-im-thim, kā lâng sann tshùn tshim.” Lí nā tsiânn-si̍t beh tsio i ha̍p-kóo tsò-sing-lí, tshian-bān tio̍h-ài sè-jī--neh!""","""他這個人安安靜靜但陰險狡猾，聽說心腸還非常壞，俗話說：「平時不動聲色，一旦發狠咬人，就會咬得很深，毫不留情。」你若真的想邀他合夥做生意，千萬要小心啊！"""
21745,63164,"""你拄開始上班，階層較低，人講你就愛聽，毋通袂記得「頂司管下司，鋤頭管畚箕」。""","""Lí tú-khai-sí siōng-pan, kai-tsân khah kē, lâng kóng lí tō ài thiann, m̄-thang bē-kì-tit “tíng-si kuán ē-si, tî-thâu kuán pùn-ki”.""","""你剛開始上班，階層比較低，人家說的你就要聽，不要忘記「社會有階層，一層管一層」。"""
21746,63165,"""阮屏東的烏甕串通講是「頂港有名聲，下港上出名」，食過的人攏呵咾甲會觸舌。""","""Guán Pîn-tong ê oo-àng-tshǹg thang kóng sī “tíng-káng ū miâ-siann, ē-káng siōng tshut-miâ”, tsia̍h--kuè ê lâng lóng o-ló kah ē tak-tsi̍h.""","""我們屏東的黑鮪魚可說是「由北至南，遠近馳名」，吃過的人都讚不絕口。"""
21747,63166,"""有兩个人佇路邊為著欲搶停車位咧冤家，邊仔的人逐个都「徛懸山，看馬相踢」，無一觸久仔煞開始咧窒車矣！""","""Ū nn̄g ê lâng tī lōo-pinn uī-tio̍h beh tshiúnn thîng-tshia-uī teh uan-ke, pinn--á ê lâng ta̍k ê to “khiā kuân suann, khuànn bé sio-that”, bô tsi̍t-tak-kú-á suah khai-sí teh that-tshia--ah!""","""有兩個人在路邊為了搶停車位正在爭吵，旁邊每個人都「事不關己看好戲」，沒多久就開始塞車了！"""
21747,63167,"""朋友若咧起衝突的時，咱毋通干焦「徛懸山，看馬相踢」，上好出面做公親來鬥排解，通予代誌好收煞。""","""Pîng-iú nā teh khí tshiong-tu̍t ê sî, lán m̄-thang kan-na “khiā kuân suann, khuànn bé sio-that”, siōng-hó tshut-bīn tsò kong-tshin lâi tàu pâi-kái, thang hōo tāi-tsì hó siu-suah.""","""朋友如果起衝突的時候，我們不要只是「冷眼旁觀、置身事外」，最好出面當和事佬來幫忙調解，好讓事情收場。"""
21748,62952,"""阿龍上興食腥臊的，磕袂著就魚魚肉肉，閣再毋是薟就是重鹹，攏無咧撙節的，結局「喙食，予尻川坐數。」這馬人咧喝艱苦矣。""","""A-liông siōng hìng tsia̍h tshenn-tshau--ê, kha̍p-bē-tio̍h tō hî-hî-bah-bah, koh-tsài m̄ sī hiam tō sī tāng-kiâm, lóng bô teh tsún-tsat--ê, kiat-kio̍k “tshuì tsia̍h, hōo kha-tshng tshē-siàu.” Tsit-má lâng teh huah kan-khóo--ah.""","""阿龍最愛吃大餐，動不動就又是魚又是肉，兼且不是辣就是鹹等等的重口味，從不節制，結果「貪圖味覺享受而亂吃，拉肚子時受苦的卻是屁股。」現在身體受不了。"""
21748,62953,"""後禮拜都欲考試矣，這禮拜的歇睏日你猶是莫出去𨑨迌會較穩當，才袂時到「喙食，予尻川坐數」。""","""Āu lé-pài to beh khó-tshì--ah, tsit lé-pài ê hioh-khùn-ji̍t lí iáu-sī mài tshut-khì tshit-thô ē khah ún-tàng, tsiah bē sî kàu “tshuì tsia̍h, hōo kha-tshng tshē-siàu”.""","""下禮拜就要考試了，這周的假日你還是別出去玩會比較妥當，才不會到時「貪圖一時的好處，自己得承受後果」。"""
22216,63335,"""頭家共公司的錢提去炒股票，將錢輸了了，煞著喝倒店，下跤的員工攏失業，「喙食，予尻川坐數」，按呢敢有公道？""","""Thâu-ke kā kong-si ê tsînn the̍h-khì tshá-kóo-phiò, tsiong tsînn su-liáu-liáu, suah tio̍h huah tó-tiàm, ē-kha ê uân-kang lóng sit-gia̍p, “tshuì tsia̍h, hōo kha-tshng tshē-siàu”, án-ne kám ū kong-tō?""","""老闆把公司的錢拿去炒股票，將錢輸光光，竟然不得不宣告倒閉，底下的員工都失業，「一人做錯，卻由其他人受責」，這樣公道嗎？"""
21749,63281,"""眾人抱誠大的向望去揣伊鬥相共，無疑悟伊干焦「喙脣皮相款待」爾爾，真正予人感覺柴較冷灶。""","""Tsìng-lâng phō tsiânn tuā ê ǹg-bāng khì tshuē i tàu-sann-kāng, bô-gî-ngōo i kan-na “tshuì-tûn-phuê sio khuán-thāi” niā-niā, tsin-tsiànn hōo lâng kám-kak tshâ khah líng tsàu.""","""眾人抱很大的期望去找他幫忙，沒料到他只是「嘴巴說說根本不放心上」而已，真令人心灰意冷。"""
21750,63282,"""阿德仔誠實「喙飽目睭枵」，明明都食甲脹袂落去矣，目睭猶閣金金咧顧桌頂的魚魚肉肉，真正有夠譀。""","""A-tik--á tsiânn-si̍t “tshuì pá ba̍k-tsiu iau”, bîng-bîng to tsia̍h kah tiùnn bē lo̍h--khì--ah, ba̍k-tsiu iáu-koh kim-kim teh kòo toh-tíng ê hî-hî-bah-bah, tsin-tsiànn ū-kàu hàm.""","""阿德真的是「貪吃貪到毫無節制」，明明都已經吃到撐不下去了，眼睛還是盯著餐桌上的美饌佳餚不放，實在夠離譜的。"""
21751,63169,"""俗語講：「媒人保入房，無保一世人。」婚姻欲糖甘甜、翁某欲好透流，盡靠恁家己囉！""","""Sio̍k-gí kóng, “Muê-lâng pó ji̍p pâng, bô pó tsi̍t-sì-lâng.” Hun-in beh thn̂g-kam-tinn, ang-bóo beh hó-thàu-lâu, tsīn khò lín ka-kī--looh!""","""俗話說：「媒人只保證雙方完婚入洞房，不能保證一輩子平順。」婚姻要想甜蜜蜜、夫妻要想白頭偕老，全靠你們自己囉！"""
22203,63170,"""朋友共你介紹頭路當然真好，毋過佇公司想欲有發展，你嘛愛認真學、骨力做，人講：「媒人保入房，無保一世人。」""","""Pîng-iú kā lí kài-siāu thâu-lōo tong-jiân tsin hó, m̄-koh tī kong-si siūnn-beh ū huat-tián, lí mā ài jīn-tsin o̍h, kut-la̍t tsò, lâng kóng, “Muê-lâng pó ji̍p pâng, bô pó tsi̍t-sì-lâng.”""","""朋友將工作介紹給你當然很好，但是在公司想要有進展，你也要認真學、努力做事，人家說：「師父領進門，修行在個人。」"""
21752,62954,"""俗語講：「惡馬惡人騎。」你人遮古意，當然嘛無伊法，愛揣一个比伊較惡的人來治伊啦。""","""Sio̍k-gí kóng, “Ok bé ok lâng khiâ.” Lí lâng tsiah kóo-ì, tong-jiân mā bô i huat, ài tshuē tsi̍t ê pí i khah ok ê lâng lâi tī--i--lah.""","""俗語說：「惡馬惡人騎。」你這麼老實，當然拿他沒辦法，要找一個比他更兇惡的人來治他。"""
21752,62955,"""彼个囡仔足愛欺負比伊較細漢的人，這改拄著比伊較大漢的就覕鬚，乖乖仔予人創治，真正是「惡馬惡人騎」。""","""Hit ê gín-á tsiok ài khi-hū pí i khah sè-hàn ê lâng, tsit kái tú-tio̍h pí i khah tuā-hàn--ê tō bih-tshiu, kuai-kuai-á hōo lâng tshòng-tī, tsin-tsiànn sī “ok bé ok lâng khiâ”.""","""那個孩子很愛欺負個子比他小的人，這次遇到個子比他大的，就乖乖讓人戲弄，真是「惡馬惡人騎」。"""
21753,63183,"""表姊目頭懸，揣對象揀東揀西、揀碗揀箸，啥人知影經過幾若年煞「揀啊揀，揀著一个賣龍眼」。""","""Piáu-tsí ba̍k-thâu kuân, tshuē tuì-siōng kíng-tang-kíng-sai, kíng-uánn-kíng-tī, siánn-lâng tsai-iánn king-kuè kuí-nā nî suah “kíng--ah kíng, kíng-tio̍h tsi̍t ê bē lîng-gíng”.""","""表姊眼光高，找對象挑三揀四、東挑西揀，誰知道經過好幾年卻「挑來選去，最後選了個不怎樣的人」。"""
21754,63185,"""你莫叫是講你做的遐的失德代無人知，俗語講：「攑頭三尺有神明。」你緊縒慢會得著報應。""","""Lí mài kiò-sī kóng lí tsò ê hia-ê sit-tik tāi bô lâng tsai, sio̍k-gí kóng, “Gia̍h-thâu sann tshioh ū sîn-bîng.” Lí kín-tsua̍h-bān ē  tit-tio̍h pò-ìng.""","""你別以為你做的那些虧心事沒人知道，俗話說：「舉頭三尺有神明。」你遲早會得到報應。"""
21755,63186,"""這件代誌若甲蹽落去矣，就莫閣觀前顧後，「敢做匏桸，就毋通驚水燙」，敢毋是咧？""","""Tsit kiānn tāi-tsì nā-kah liâu--lo̍h-khì--ah, tō mài koh kuan-tsiân kòo-āu, “kánn tsò pû-hia, tō m̄-thang kiann tsuí thǹg”, kám m̄ sī--leh?""","""這件事既然不顧一切投身其中，就不要瞻前顧後，「敢做瓠瓜勺子，就不能怕被滾水燙」，不是嗎？"""
